,workerId,treatment,initialDecision,shareWillingness,finalDecision,newsIndex,time,mlCorrectness,finalCorrectness,label
3080,34,2.0,1,60.0,1,31.0,Wed Dec 22 2021 10:36:53 GMT-0500 (Eastern Standard Time),True,False,-1
3081,83,1.0,1,80.0,1,4.0,Wed Dec 22 2021 15:26:57 GMT-0500 (Eastern Standard Time),True,True,1
3087,41,2.0,1,50.0,-1,20.0,Wed Dec 22 2021 12:57:19 GMT-0500 (Eastern Standard Time),True,True,-1
3091,308,1.0,1,60.0,1,3.0,Tue Dec 21 2021 12:06:24 GMT-0600 (Central Standard Time),True,True,1
3094,230,1.0,1,80.0,1,37.0,Wed Dec 22 2021 10:49:49 GMT-0600 (Central Standard Time),False,False,-1
3104,22,2.0,1,80.0,1,15.0,Wed Dec 22 2021 11:08:04 GMT-0600 (Central Standard Time),True,True,1
3106,356,2.0,1,90.0,1,37.0,Wed Dec 22 2021 12:37:41 GMT-0600 (Central Standard Time),False,False,-1
3121,324,1.0,1,30.0,1,3.0,Thu Dec 23 2021 10:26:29 GMT-0600 (Central Standard Time),True,True,1
3124,46,2.0,-1,30.0,1,7.0,Tue Dec 21 2021 11:30:06 GMT-0500 (Eastern Standard Time),True,True,1
3128,298,2.0,-1,80.0,-1,27.0,Thu Dec 23 2021 19:05:17 GMT-0500 (GMT-05:00),True,True,-1
3131,235,0.0,-1,100.0,-1,26.0,Tue Dec 21 2021 15:56:45 GMT-0700 (Mountain Standard Time),True,True,-1
3142,328,0.0,1,0.0,1,14.0,Thu Dec 23 2021 17:07:09 GMT-0500 (Eastern Standard Time),True,True,1
3143,213,2.0,1,60.0,1,35.0,Tue Dec 21 2021 13:26:38 GMT-0500 (GMT-05:00),False,False,-1
3144,468,0.0,-1,0.0,-1,25.0,Thu Dec 23 2021 15:40:14 GMT-0500 (Eastern Standard Time),False,True,-1
3154,127,1.0,1,10.0,1,14.0,Tue Dec 21 2021 11:48:15 GMT-0500 (Eastern Standard Time),True,True,1
3160,471,2.0,1,0.0,-1,22.0,Tue Dec 21 2021 15:12:55 GMT-0500 (Eastern Standard Time),True,True,-1
3164,144,1.0,-1,0.0,-1,1.0,Wed Dec 22 2021 11:02:31 GMT-0500 (Eastern Standard Time),True,False,1
3171,474,2.0,1,30.0,-1,19.0,Wed Dec 22 2021 20:59:59 GMT-0500 (Eastern Standard Time),False,False,1
3173,378,1.0,-1,0.0,-1,27.0,Wed Dec 22 2021 12:10:11 GMT-0500 (Eastern Standard Time),True,True,-1
3175,440,2.0,-1,60.0,-1,5.0,Wed Dec 22 2021 14:03:48 GMT-0500 (Eastern Standard Time),True,False,1
3179,413,1.0,1,70.0,1,20.0,Tue Dec 21 2021 13:15:31 GMT-0500 (Eastern Standard Time),True,False,-1
3184,325,0.0,-1,0.0,-1,9.0,Thu Dec 23 2021 14:57:49 GMT-0500 (Eastern Standard Time),False,False,1
3185,246,1.0,1,90.0,1,20.0,Fri Dec 24 2021 10:56:38 GMT-0600 (Central Standard Time),True,False,-1
3186,132,1.0,1,0.0,1,13.0,Tue Dec 21 2021 11:50:05 GMT-0600 (Central Standard Time),True,True,1
3188,311,2.0,1,40.0,1,12.0,Wed Dec 22 2021 14:12:01 GMT-0800 (Pacific Standard Time),True,True,1
3191,381,2.0,1,40.0,1,1.0,Tue Dec 21 2021 20:07:48 GMT-0500 (Colombia Standard Time),True,True,1
3195,20,1.0,1,90.0,1,23.0,Wed Dec 22 2021 12:58:37 GMT-0500 (Eastern Standard Time),False,False,-1
3203,263,2.0,1,50.0,1,17.0,Tue Dec 21 2021 11:48:14 GMT-0500 (Eastern Standard Time),True,True,1
3204,404,2.0,1,70.0,-1,30.0,Tue Dec 21 2021 11:41:46 GMT-0500 (Eastern Standard Time),True,True,-1
3206,249,2.0,1,90.0,1,39.0,Thu Dec 23 2021 10:22:13 GMT-0500 (Eastern Standard Time),True,False,-1
3215,261,0.0,1,70.0,1,3.0,Tue Dec 21 2021 11:53:03 GMT-0600 (Central Standard Time),True,True,1
3218,156,0.0,1,70.0,1,21.0,Tue Dec 21 2021 12:47:47 GMT-0500 (Colombia Standard Time),True,False,-1
3227,447,0.0,-1,30.0,-1,3.0,Wed Dec 22 2021 11:01:54 GMT-0800 (Pacific Standard Time),True,False,1
3232,2,1.0,1,40.0,1,39.0,Wed Dec 22 2021 17:20:48 GMT-0800 (Pacific Standard Time),True,False,-1
3235,195,2.0,1,50.0,1,14.0,Thu Dec 23 2021 16:10:12 GMT-0600 (Central Standard Time),True,True,1
3239,256,1.0,-1,0.0,-1,34.0,Wed Dec 22 2021 16:01:34 GMT-0500 (Eastern Standard Time),True,True,-1
3241,215,0.0,-1,0.0,-1,0.0,Tue Dec 21 2021 16:52:39 GMT-0500 (Eastern Standard Time),True,False,1
3242,149,2.0,1,80.0,-1,29.0,Tue Dec 21 2021 16:53:50 GMT-0600 (Central Standard Time),True,True,-1
3244,433,2.0,-1,90.0,-1,36.0,Thu Dec 23 2021 14:40:49 GMT-0500 (GMT-05:00),True,True,-1
3246,31,1.0,-1,0.0,-1,30.0,Tue Dec 21 2021 12:06:05 GMT-0700 (Mountain Standard Time),True,True,-1
3256,317,2.0,-1,70.0,-1,8.0,Thu Dec 23 2021 22:56:33 GMT-0600 (Central Standard Time),False,False,1
3259,423,1.0,-1,80.0,-1,8.0,Wed Dec 22 2021 12:50:27 GMT-0500 (Eastern Standard Time),False,False,1
3263,315,2.0,1,100.0,1,10.0,Wed Dec 22 2021 11:33:38 GMT-0500 (Colombia Standard Time),True,True,1
3266,443,0.0,-1,0.0,-1,16.0,Thu Dec 23 2021 13:14:49 GMT-0500 (Eastern Standard Time),False,False,1
3277,343,1.0,1,0.0,1,32.0,Wed Dec 22 2021 11:02:30 GMT-0600 (Central Standard Time),True,False,-1
3281,220,1.0,-1,90.0,-1,21.0,Mon Dec 27 2021 11:25:01 GMT-0500 (Eastern Standard Time),True,True,-1
3282,223,2.0,-1,0.0,-1,5.0,Wed Dec 22 2021 11:12:11 GMT-0500 (Eastern Standard Time),True,False,1
3285,301,2.0,1,80.0,1,13.0,Wed Dec 22 2021 12:07:58 GMT-0500 (Eastern Standard Time),True,True,1
3288,195,2.0,1,40.0,1,4.0,Thu Dec 23 2021 16:07:15 GMT-0600 (Central Standard Time),True,True,1
3290,341,0.0,1,60.0,1,4.0,Wed Dec 22 2021 10:53:14 GMT-0800 (Pacific Standard Time),True,True,1
3294,469,2.0,1,70.0,1,27.0,Wed Dec 22 2021 12:43:30 GMT-0800 (Pacific Standard Time),True,False,-1
3298,115,2.0,1,40.0,1,3.0,Tue Dec 21 2021 15:31:37 GMT-0600 (Central Standard Time),True,True,1
3303,249,2.0,1,90.0,1,14.0,Thu Dec 23 2021 10:21:38 GMT-0500 (Eastern Standard Time),True,True,1
3310,342,2.0,-1,100.0,-1,1.0,Wed Dec 22 2021 11:17:17 GMT-0500 (Colombia Standard Time),True,False,1
3314,291,0.0,-1,0.0,-1,39.0,Tue Dec 21 2021 16:19:19 GMT-0800 (Pacific Standard Time),True,True,-1
3318,123,0.0,1,80.0,1,34.0,Tue Dec 21 2021 11:52:51 GMT-0500 (Eastern Standard Time),True,False,-1
3323,268,2.0,1,80.0,1,14.0,Tue Dec 21 2021 16:42:28 GMT-0500 (GMT-05:00),True,True,1
3324,179,2.0,1,90.0,1,3.0,Thu Dec 23 2021 15:25:41 GMT-0500 (GMT-05:00),True,True,1
3325,41,2.0,1,70.0,-1,9.0,Wed Dec 22 2021 12:58:15 GMT-0500 (Eastern Standard Time),False,False,1
3326,314,2.0,1,100.0,1,18.0,Wed Dec 22 2021 12:34:30 GMT-0800 (Pacific Standard Time),False,True,1
3330,211,1.0,1,60.0,1,35.0,Thu Dec 23 2021 14:50:07 GMT-0800 (Pacific Standard Time),False,False,-1
3332,309,0.0,-1,30.0,-1,1.0,Tue Dec 21 2021 16:51:24 GMT-0500 (Eastern Standard Time),True,False,1
3335,142,2.0,-1,100.0,-1,35.0,Tue Dec 21 2021 16:44:15 GMT-0500 (Eastern Standard Time),False,True,-1
3339,106,0.0,1,60.0,1,18.0,Wed Dec 22 2021 13:12:28 GMT-0500 (Eastern Standard Time),False,True,1
3345,121,0.0,1,60.0,1,19.0,Wed Dec 22 2021 10:37:36 GMT-0800 (Pacific Standard Time),False,True,1
3350,236,2.0,1,90.0,1,7.0,Tue Dec 21 2021 15:25:17 GMT-0500 (Eastern Standard Time),True,True,1
3355,371,2.0,-1,70.0,1,13.0,Tue Dec 21 2021 14:05:41 GMT-0600 (Central Standard Time),True,True,1
3358,408,0.0,1,70.0,1,7.0,Tue Dec 21 2021 14:37:50 GMT-0500 (Eastern Standard Time),True,True,1
3359,144,1.0,-1,0.0,-1,19.0,Wed Dec 22 2021 11:00:49 GMT-0500 (Eastern Standard Time),False,False,1
3363,475,1.0,1,50.0,1,22.0,Fri Dec 24 2021 10:29:00 GMT-0600 (Central Standard Time),True,False,-1
3379,315,2.0,1,80.0,-1,22.0,Wed Dec 22 2021 11:40:53 GMT-0500 (Colombia Standard Time),True,True,-1
3380,283,2.0,1,90.0,1,10.0,Tue Dec 21 2021 16:04:48 GMT-0500 (Eastern Standard Time),True,True,1
3382,47,0.0,1,90.0,1,10.0,Wed Dec 22 2021 12:54:58 GMT-0800 (Pacific Standard Time),True,True,1
3388,226,1.0,-1,90.0,-1,0.0,Wed Dec 22 2021 11:47:44 GMT-0500 (Eastern Standard Time),True,False,1
3390,329,0.0,1,70.0,1,28.0,Wed Dec 22 2021 09:56:55 GMT-0500 (Eastern Standard Time),True,False,-1
3398,282,1.0,-1,60.0,-1,1.0,Wed Dec 22 2021 11:27:02 GMT-0500 (Eastern Standard Time),True,False,1
3402,58,0.0,1,60.0,1,28.0,Wed Dec 22 2021 13:37:58 GMT-0300 (Paraguay Summer Time),True,False,-1
3404,387,1.0,-1,0.0,-1,15.0,Tue Dec 21 2021 14:52:37 GMT-0800 (Pacific Standard Time),True,False,1
3405,137,0.0,-1,90.0,-1,25.0,Fri Dec 24 2021 12:18:30 GMT-0500 (Eastern Standard Time),False,True,-1
3412,400,1.0,1,60.0,1,24.0,Wed Dec 22 2021 11:11:23 GMT-0800 (Pacific Standard Time),True,False,-1
3419,186,2.0,1,30.0,1,7.0,Wed Dec 22 2021 13:50:58 GMT-0600 (Central Standard Time),True,True,1
3424,458,0.0,-1,50.0,-1,14.0,Thu Dec 23 2021 16:13:21 GMT-0600 (Central Standard Time),True,False,1
3425,229,1.0,-1,50.0,-1,26.0,Tue Dec 21 2021 14:29:42 GMT-0500 (Eastern Standard Time),True,True,-1
3427,166,2.0,1,90.0,1,12.0,Tue Dec 21 2021 16:30:13 GMT-0600 (Central Standard Time),True,True,1
3428,439,0.0,1,40.0,1,7.0,Thu Dec 23 2021 16:03:33 GMT-0600 (Central Standard Time),True,True,1
3430,228,0.0,1,60.0,1,24.0,Thu Dec 23 2021 10:27:37 GMT-0800 (Pacific Standard Time),True,False,-1
3434,64,0.0,-1,40.0,-1,13.0,Thu Dec 23 2021 17:13:22 GMT+0300 (GMT+03:00),True,False,1
3436,50,2.0,1,90.0,1,9.0,Wed Dec 22 2021 16:17:32 GMT-0800 (Pacific Standard Time),False,True,1
3440,45,1.0,1,100.0,1,39.0,Tue Dec 21 2021 14:38:57 GMT-0500 (Eastern Standard Time),True,False,-1
3443,29,1.0,1,60.0,1,23.0,Tue Dec 21 2021 15:33:13 GMT-0500 (Eastern Standard Time),False,False,-1
3446,216,0.0,-1,80.0,-1,0.0,Tue Dec 21 2021 13:00:41 GMT-0600 (Central Standard Time),True,False,1
3455,372,2.0,1,90.0,1,13.0,Wed Dec 22 2021 15:59:24 GMT-0500 (Eastern Standard Time),True,True,1
3456,61,0.0,1,30.0,1,0.0,Tue Dec 21 2021 11:38:46 GMT-0600 (Central Standard Time),True,True,1
3463,415,0.0,1,0.0,1,16.0,Wed Dec 22 2021 13:24:55 GMT-0600 (Central Standard Time),False,True,1
3469,157,2.0,-1,90.0,-1,9.0,Tue Dec 21 2021 14:33:52 GMT-0700 (Mountain Standard Time),False,False,1
3470,340,2.0,1,30.0,1,11.0,Wed Dec 22 2021 16:40:26 GMT-0500 (Eastern Standard Time),True,True,1
3478,359,2.0,-1,80.0,-1,16.0,Thu Dec 23 2021 16:52:25 GMT-0500 (Colombia Standard Time),False,False,1
3482,66,0.0,-1,50.0,-1,25.0,Mon Dec 27 2021 10:33:11 GMT-0800 (Pacific Standard Time),False,True,-1
3491,463,1.0,1,60.0,1,6.0,Wed Dec 22 2021 14:03:34 GMT-0500 (Eastern Standard Time),True,True,1
3493,134,2.0,1,20.0,-1,9.0,Wed Dec 22 2021 14:43:04 GMT-0800 (Pacific Standard Time),False,False,1
3494,410,0.0,1,0.0,1,35.0,Tue Dec 21 2021 13:14:48 GMT-0600 (Central Standard Time),False,False,-1
3496,350,2.0,1,50.0,1,15.0,Wed Dec 22 2021 12:10:01 GMT-0800 (Pacific Standard Time),True,True,1
3501,99,2.0,-1,0.0,-1,16.0,Wed Dec 22 2021 15:45:16 GMT-0600 (Central Standard Time),False,False,1
3504,220,1.0,-1,70.0,-1,34.0,Mon Dec 27 2021 11:30:33 GMT-0500 (Eastern Standard Time),True,True,-1
3506,300,2.0,1,80.0,1,2.0,Tue Dec 21 2021 14:31:15 GMT-0500 (Eastern Standard Time),True,True,1
3509,390,0.0,-1,60.0,-1,0.0,Wed Dec 22 2021 12:33:26 GMT-0600 (Central Standard Time),True,False,1
3514,147,2.0,1,70.0,1,17.0,Wed Dec 22 2021 10:15:48 GMT-0600 (Central Standard Time),True,True,1
3519,264,0.0,-1,0.0,-1,4.0,Wed Dec 22 2021 10:17:11 GMT-0600 (Central Standard Time),True,False,1
3532,425,2.0,1,50.0,1,26.0,Thu Dec 23 2021 13:25:28 GMT-0500 (Eastern Standard Time),True,False,-1
3538,255,1.0,-1,60.0,-1,9.0,Wed Dec 22 2021 11:24:45 GMT-0800 (Pacific Standard Time),False,False,1
3543,385,1.0,-1,80.0,-1,36.0,Tue Dec 21 2021 16:16:08 GMT-0800 (Pacific Standard Time),True,True,-1
3554,53,1.0,1,70.0,1,15.0,Tue Dec 21 2021 17:30:33 GMT-0500 (GMT-05:00),True,True,1
3558,391,2.0,-1,100.0,1,3.0,Wed Dec 22 2021 12:34:52 GMT-0800 (Pacific Standard Time),True,True,1
3561,166,2.0,1,80.0,1,4.0,Tue Dec 21 2021 16:29:55 GMT-0600 (Central Standard Time),True,True,1
3562,272,0.0,-1,80.0,-1,30.0,Wed Dec 22 2021 10:37:17 GMT-0600 (Central Standard Time),True,True,-1
3566,49,1.0,1,40.0,1,32.0,Wed Dec 22 2021 12:41:41 GMT-0800 (Pacific Standard Time),True,False,-1
3567,75,0.0,1,100.0,1,27.0,Wed Dec 22 2021 11:56:39 GMT-0500 (Eastern Standard Time),True,False,-1
3568,344,1.0,-1,80.0,-1,31.0,Wed Dec 22 2021 12:31:01 GMT-0500 (Eastern Standard Time),True,True,-1
3569,108,1.0,-1,100.0,-1,19.0,Fri Dec 24 2021 11:21:59 GMT-0500 (Colombia Standard Time),False,False,1
3571,380,0.0,-1,40.0,-1,18.0,Thu Dec 23 2021 15:55:18 GMT-0500 (Eastern Standard Time),False,False,1
3577,312,2.0,1,30.0,1,31.0,Mon Dec 27 2021 12:45:53 GMT-0800 (Pacific Standard Time),True,False,-1
3582,462,1.0,1,90.0,1,35.0,Fri Dec 24 2021 10:11:44 GMT-0500 (Eastern Standard Time),False,False,-1
3583,36,2.0,1,10.0,1,36.0,Wed Dec 22 2021 11:05:30 GMT-0500 (Eastern Standard Time),True,False,-1
3586,52,0.0,1,70.0,1,30.0,Wed Dec 22 2021 12:16:21 GMT-0500 (Eastern Standard Time),True,False,-1
3588,428,0.0,-1,10.0,-1,28.0,Wed Dec 22 2021 16:35:01 GMT-0600 (Central Standard Time),True,True,-1
3594,209,1.0,-1,80.0,-1,2.0,Tue Dec 21 2021 17:34:12 GMT-0600 (Central Standard Time),True,False,1
3596,390,0.0,1,70.0,1,36.0,Wed Dec 22 2021 12:33:57 GMT-0600 (Central Standard Time),True,False,-1
3598,78,0.0,1,30.0,1,25.0,Wed Dec 22 2021 11:30:01 GMT-0800 (Pacific Standard Time),False,False,-1
3602,320,0.0,1,90.0,1,4.0,Wed Dec 22 2021 10:11:31 GMT-0500 (Eastern Standard Time),True,True,1
3607,97,1.0,1,60.0,1,0.0,Mon Dec 27 2021 11:34:17 GMT+0530 (India Standard Time),True,True,1
3610,231,1.0,1,100.0,1,2.0,Wed Dec 22 2021 13:58:49 GMT-0500 (Colombia Standard Time),True,True,1
3623,383,0.0,1,30.0,1,19.0,Thu Dec 23 2021 16:32:04 GMT-0500 (GMT-05:00),False,True,1
3624,151,2.0,1,80.0,-1,22.0,Wed Dec 22 2021 12:52:05 GMT-0500 (Eastern Standard Time),True,True,-1
3625,163,2.0,1,60.0,1,10.0,Tue Dec 21 2021 11:55:59 GMT-0600 (Central Standard Time),True,True,1
3627,473,1.0,1,0.0,1,36.0,Wed Dec 22 2021 11:03:55 GMT-0500 (Eastern Standard Time),True,False,-1
3632,41,2.0,1,50.0,-1,24.0,Wed Dec 22 2021 12:56:48 GMT-0500 (Eastern Standard Time),True,True,-1
3644,138,2.0,1,80.0,1,9.0,Tue Dec 21 2021 12:35:56 GMT-0800 (Pacific Standard Time),False,True,1
3651,370,0.0,-1,80.0,-1,35.0,Tue Dec 21 2021 16:22:45 GMT-0600 (Central Standard Time),False,True,-1
3652,462,1.0,-1,80.0,-1,0.0,Fri Dec 24 2021 10:11:22 GMT-0500 (Eastern Standard Time),True,False,1
3654,170,1.0,-1,30.0,-1,3.0,Wed Dec 22 2021 14:16:13 GMT-0600 (Central Standard Time),True,False,1
3658,213,2.0,1,80.0,1,12.0,Tue Dec 21 2021 13:27:12 GMT-0500 (GMT-05:00),True,True,1
3670,387,1.0,-1,0.0,-1,35.0,Tue Dec 21 2021 14:52:53 GMT-0800 (Pacific Standard Time),False,True,-1
3681,311,2.0,1,90.0,1,5.0,Wed Dec 22 2021 14:11:07 GMT-0800 (Pacific Standard Time),True,True,1
3686,317,2.0,1,70.0,1,14.0,Thu Dec 23 2021 22:58:14 GMT-0600 (Central Standard Time),True,True,1
3689,362,2.0,1,50.0,1,37.0,Wed Dec 22 2021 10:53:49 GMT-0600 (Central Standard Time),False,False,-1
3691,134,2.0,-1,20.0,-1,1.0,Wed Dec 22 2021 14:42:39 GMT-0800 (Pacific Standard Time),True,False,1
3693,463,1.0,1,80.0,1,7.0,Wed Dec 22 2021 14:05:47 GMT-0500 (Eastern Standard Time),True,True,1
3700,369,0.0,-1,50.0,-1,37.0,Wed Dec 22 2021 14:35:21 GMT-0500 (Eastern Standard Time),False,True,-1
3705,461,1.0,-1,80.0,-1,34.0,Wed Dec 22 2021 12:35:28 GMT-0500 (Eastern Standard Time),True,True,-1
3707,202,1.0,1,100.0,1,38.0,Thu Dec 23 2021 12:44:07 GMT-0600 (Central Standard Time),False,False,-1
3710,303,1.0,1,80.0,1,13.0,Tue Dec 21 2021 14:40:08 GMT-0500 (Eastern Standard Time),True,True,1
3720,146,2.0,-1,90.0,-1,22.0,Wed Dec 22 2021 02:54:34 GMT-0500 (Eastern Standard Time),True,True,-1
3725,78,0.0,1,90.0,1,0.0,Wed Dec 22 2021 11:25:27 GMT-0800 (Pacific Standard Time),True,True,1
3729,339,2.0,1,100.0,-1,34.0,Mon Dec 27 2021 11:40:22 GMT-0600 (Central Standard Time),True,True,-1
3731,468,0.0,1,50.0,1,14.0,Thu Dec 23 2021 15:39:37 GMT-0500 (Eastern Standard Time),True,True,1
3736,330,1.0,1,90.0,1,17.0,Wed Dec 22 2021 10:40:56 GMT-0600 (Central Standard Time),True,True,1
3738,232,1.0,-1,50.0,-1,31.0,Thu Dec 23 2021 10:25:33 GMT-0800 (Pacific Standard Time),True,True,-1
3743,442,1.0,-1,50.0,-1,30.0,Wed Dec 22 2021 16:07:10 GMT-0600 (Central Standard Time),True,True,-1
3749,226,1.0,1,70.0,1,19.0,Wed Dec 22 2021 11:48:03 GMT-0500 (Eastern Standard Time),False,True,1
3750,177,1.0,-1,0.0,-1,39.0,Wed Dec 22 2021 17:02:59 GMT-0600 (Central Standard Time),True,True,-1
3753,75,0.0,1,100.0,1,26.0,Wed Dec 22 2021 11:54:48 GMT-0500 (Eastern Standard Time),True,False,-1
3758,53,1.0,1,80.0,1,2.0,Tue Dec 21 2021 17:30:24 GMT-0500 (GMT-05:00),True,True,1
3760,451,0.0,1,50.0,1,0.0,Wed Dec 22 2021 14:06:04 GMT-0800 (Pacific Standard Time),True,True,1
3761,205,1.0,1,80.0,1,2.0,Mon Dec 27 2021 10:17:40 GMT-0500 (Eastern Standard Time),True,True,1
3762,411,2.0,1,100.0,1,32.0,Wed Dec 22 2021 15:42:18 GMT-0800 (Pacific Standard Time),True,False,-1
3764,110,0.0,1,80.0,1,7.0,Wed Dec 22 2021 12:52:36 GMT-0800 (Pacific Standard Time),True,True,1
3766,430,2.0,1,80.0,1,0.0,Thu Dec 23 2021 15:25:38 GMT-0500 (GMT-05:00),True,True,1
3773,396,0.0,1,50.0,1,10.0,Thu Dec 23 2021 19:13:49 GMT-0500 (GMT-05:00),True,True,1
3774,444,0.0,1,90.0,1,26.0,Wed Dec 22 2021 15:57:34 GMT-0800 (Pacific Standard Time),True,False,-1
3776,246,1.0,1,100.0,1,35.0,Fri Dec 24 2021 10:55:21 GMT-0600 (Central Standard Time),False,False,-1
3783,314,2.0,1,80.0,1,32.0,Wed Dec 22 2021 12:35:39 GMT-0800 (Pacific Standard Time),True,False,-1
3784,388,2.0,1,70.0,1,17.0,Tue Dec 21 2021 12:28:38 GMT-0500 (Eastern Standard Time),True,True,1
3789,233,0.0,1,90.0,1,0.0,Wed Dec 22 2021 13:41:14 GMT-0500 (Eastern Standard Time),True,True,1
3796,404,2.0,-1,80.0,-1,16.0,Tue Dec 21 2021 11:39:24 GMT-0500 (Eastern Standard Time),False,False,1
3805,339,2.0,-1,100.0,1,5.0,Mon Dec 27 2021 11:37:29 GMT-0600 (Central Standard Time),True,True,1
3808,327,2.0,-1,20.0,-1,5.0,Wed Dec 22 2021 12:34:47 GMT-0600 (Central Standard Time),True,False,1
3816,386,2.0,1,60.0,1,5.0,Tue Dec 21 2021 16:42:15 GMT-0600 (Central Standard Time),True,True,1
3817,427,0.0,-1,60.0,-1,28.0,Wed Dec 22 2021 11:54:54 GMT-0800 (Pacific Standard Time),True,True,-1
3818,100,2.0,1,70.0,1,2.0,Wed Dec 22 2021 15:40:29 GMT-0500 (Eastern Standard Time),True,True,1
3821,299,0.0,-1,30.0,-1,38.0,Wed Dec 22 2021 10:14:04 GMT-0500 (Eastern Standard Time),False,True,-1
3822,212,2.0,1,80.0,1,8.0,Tue Dec 21 2021 14:20:05 GMT-0500 (Eastern Standard Time),False,True,1
3823,157,2.0,-1,70.0,-1,27.0,Tue Dec 21 2021 14:31:18 GMT-0700 (Mountain Standard Time),True,True,-1
3829,213,2.0,-1,70.0,-1,39.0,Tue Dec 21 2021 13:27:35 GMT-0500 (GMT-05:00),True,True,-1
3836,464,0.0,-1,20.0,-1,39.0,Thu Dec 23 2021 11:17:40 GMT-0500 (Eastern Standard Time),True,True,-1
3845,44,1.0,1,80.0,1,19.0,Fri Dec 24 2021 03:20:06 GMT-0500 (Eastern Standard Time),False,True,1
3846,46,2.0,-1,0.0,-1,32.0,Tue Dec 21 2021 11:31:02 GMT-0500 (Eastern Standard Time),True,True,-1
3856,322,0.0,-1,60.0,-1,2.0,Tue Dec 21 2021 12:01:51 GMT-0500 (Eastern Standard Time),True,False,1
3863,173,1.0,-1,60.0,-1,14.0,Wed Dec 22 2021 12:54:04 GMT-0500 (Eastern Standard Time),True,False,1
3867,135,0.0,-1,0.0,-1,28.0,Wed Dec 22 2021 16:58:33 GMT-0600 (Central Standard Time),True,True,-1
3870,475,1.0,1,60.0,1,29.0,Fri Dec 24 2021 10:29:39 GMT-0600 (Central Standard Time),True,False,-1
3873,208,2.0,1,80.0,1,24.0,Thu Dec 23 2021 17:05:11 GMT-0600 (Central Standard Time),True,False,-1
3874,48,1.0,1,60.0,1,12.0,Tue Dec 21 2021 12:14:06 GMT-0800 (Pacific Standard Time),True,True,1
3876,132,1.0,1,0.0,1,17.0,Tue Dec 21 2021 11:50:42 GMT-0600 (Central Standard Time),True,True,1
3879,80,2.0,1,80.0,1,35.0,Thu Dec 23 2021 13:37:24 GMT-0500 (Eastern Standard Time),False,False,-1
3882,60,1.0,1,70.0,1,5.0,Thu Dec 23 2021 15:18:59 GMT-0600 (Central Standard Time),True,True,1
3886,105,1.0,1,70.0,1,0.0,Tue Dec 21 2021 16:51:46 GMT-0600 (Central Standard Time),True,True,1
3891,269,1.0,1,90.0,1,15.0,Wed Dec 22 2021 12:47:56 GMT-0500 (GMT-05:00),True,True,1
3905,321,1.0,1,0.0,1,26.0,Tue Dec 21 2021 16:48:01 GMT-0600 (Central Standard Time),True,False,-1
3914,292,0.0,1,60.0,1,5.0,Wed Dec 22 2021 11:35:22 GMT-0500 (Eastern Standard Time),True,True,1
3920,430,2.0,-1,70.0,1,15.0,Thu Dec 23 2021 15:24:24 GMT-0500 (GMT-05:00),True,True,1
3923,311,2.0,1,70.0,-1,39.0,Wed Dec 22 2021 14:13:50 GMT-0800 (Pacific Standard Time),True,True,-1
3925,319,1.0,1,80.0,1,37.0,Tue Dec 21 2021 14:47:36 GMT-0500 (Eastern Standard Time),False,False,-1
3926,91,1.0,1,60.0,1,6.0,Thu Dec 23 2021 17:00:52 GMT-0600 (Central Standard Time),True,True,1
3928,451,0.0,-1,60.0,-1,34.0,Wed Dec 22 2021 14:04:50 GMT-0800 (Pacific Standard Time),True,True,-1
3935,53,1.0,1,90.0,1,26.0,Tue Dec 21 2021 17:30:57 GMT-0500 (GMT-05:00),True,False,-1
3946,50,2.0,1,50.0,1,34.0,Wed Dec 22 2021 16:19:31 GMT-0800 (Pacific Standard Time),True,False,-1
3951,355,1.0,1,50.0,1,13.0,Tue Dec 21 2021 11:25:39 GMT-0500 (Eastern Standard Time),True,True,1
3954,258,0.0,-1,50.0,-1,19.0,Mon Dec 27 2021 12:11:27 GMT-0600 (Central Standard Time),False,False,1
3955,463,1.0,-1,80.0,-1,30.0,Wed Dec 22 2021 14:05:24 GMT-0500 (Eastern Standard Time),True,True,-1
3965,112,1.0,1,70.0,1,17.0,Tue Dec 21 2021 11:42:15 GMT-0900 (Alaska Standard Time),True,True,1
3966,7,2.0,-1,0.0,-1,3.0,Tue Dec 21 2021 15:52:41 GMT-0800 (Pacific Standard Time),True,False,1
3970,130,0.0,1,80.0,1,12.0,Tue Dec 21 2021 12:08:02 GMT-0600 (Central Standard Time),True,True,1
3972,193,1.0,-1,0.0,-1,19.0,Tue Dec 21 2021 16:37:32 GMT-0600 (Central Standard Time),False,False,1
3973,177,1.0,1,0.0,1,20.0,Wed Dec 22 2021 17:04:38 GMT-0600 (Central Standard Time),True,False,-1
3980,299,0.0,-1,40.0,-1,17.0,Wed Dec 22 2021 10:16:13 GMT-0500 (Eastern Standard Time),True,False,1
3981,190,1.0,-1,60.0,-1,13.0,Thu Dec 23 2021 14:57:37 GMT-0500 (Eastern Standard Time),True,False,1
3987,202,1.0,1,40.0,1,17.0,Thu Dec 23 2021 10:33:36 GMT-0600 (Central Standard Time),True,True,1
3989,309,0.0,1,0.0,1,38.0,Tue Dec 21 2021 16:54:07 GMT-0500 (Eastern Standard Time),False,False,-1
3990,299,0.0,1,50.0,1,34.0,Wed Dec 22 2021 10:15:31 GMT-0500 (Eastern Standard Time),True,False,-1
